table_name,field_name,field_type
"FUNCTION","public.copy_asset_to_history()","CREATE OR REPLACE FUNCTION public.copy_asset_to_history()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
DECLARE
  v_action_id bigint;
  v_is_new_measurement boolean;
BEGIN
  -- Try to get the audit_id from session variable (set by audit trigger)
  -- If not available, try to get the most recent audit log entry for this asset
  BEGIN
    v_action_id := current_setting('app.current_audit_id', true)::bigint;
  EXCEPTION WHEN OTHERS THEN
    -- If session variable not set, get the most recent audit log entry for this asset
    SELECT action_id INTO v_action_id
    FROM audit
    WHERE entity_type = 'asset'
      AND entity_id = COALESCE(NEW.asset_id::text, OLD.asset_id::text)
    ORDER BY created_at DESC
    LIMIT 1;
  END;

  IF TG_OP = 'UPDATE' THEN
    -- Check if this was a new measurement update using session variable
    BEGIN
      v_is_new_measurement := current_setting('app.is_new_measurement', true)::boolean;
    EXCEPTION WHEN OTHERS THEN
      v_is_new_measurement := false;
    END;
    
    -- Only create history record if this was a new measurement
    IF v_is_new_measurement AND v_action_id IS NOT NULL THEN
        -- Create history record for the OLD asset data
        INSERT INTO assets_history (
          building_number, payer_id, asset_id, measurement_date,
          main_asset_type, asset_size,
          sub_asset_type_1, sub_asset_size_1,
          sub_asset_type_2, sub_asset_size_2,
          sub_asset_type_3, sub_asset_size_3,
          sub_asset_type_4, sub_asset_size_4,
          sub_asset_type_5, sub_asset_size_5,
          sub_asset_type_6, sub_asset_size_6,
          structure_drawing_url, created_at, updated_at,
          elevator, single_double_family, condo, townhouses, penthouse,
          tax_region, floor, discount_type, discount_date_from, discount_date_to,
          action_id
        ) VALUES (
          OLD.building_number, OLD.payer_id, OLD.asset_id, OLD.measurement_date,
          OLD.main_asset_type, OLD.asset_size,
          OLD.sub_asset_type_1, OLD.sub_asset_size_1,
          OLD.sub_asset_type_2, OLD.sub_asset_size_2,
          OLD.sub_asset_type_3, OLD.sub_asset_size_3,
          OLD.sub_asset_type_4, OLD.sub_asset_size_4,
          OLD.sub_asset_type_5, OLD.sub_asset_size_5,
          OLD.sub_asset_type_6, OLD.sub_asset_size_6,
          OLD.structure_drawing_url, OLD.created_at, OLD.updated_at,
          OLD.elevator, OLD.single_double_family, OLD.condo, OLD.townhouses, OLD.penthouse,
          OLD.tax_region, OLD.floor, OLD.discount_type, OLD.discount_date_from, OLD.discount_date_to,
          v_action_id
        );
    END IF;
    RETURN NEW;
  END IF;
  
  IF TG_OP = 'DELETE' THEN
    -- When an asset is deleted, copy it to history
    INSERT INTO assets_history (
      building_number, payer_id, asset_id, measurement_date,
      main_asset_type, asset_size,
      sub_asset_type_1, sub_asset_size_1,
      sub_asset_type_2, sub_asset_size_2,
      sub_asset_type_3, sub_asset_size_3,
      sub_asset_type_4, sub_asset_size_4,
      sub_asset_type_5, sub_asset_size_5,
      sub_asset_type_6, sub_asset_size_6,
      structure_drawing_url, created_at, updated_at,
      elevator, single_double_family, condo, townhouses, penthouse,
      tax_region, floor, discount_type, discount_date_from, discount_date_to,
      action_id
    ) VALUES (
      OLD.building_number, OLD.payer_id, OLD.asset_id, OLD.measurement_date,
      OLD.main_asset_type, OLD.asset_size,
      OLD.sub_asset_type_1, OLD.sub_asset_size_1,
      OLD.sub_asset_type_2, OLD.sub_asset_size_2,
      OLD.sub_asset_type_3, OLD.sub_asset_size_3,
      OLD.sub_asset_type_4, OLD.sub_asset_size_4,
      OLD.sub_asset_type_5, OLD.sub_asset_size_5,
      OLD.sub_asset_type_6, OLD.sub_asset_size_6,
      OLD.structure_drawing_url, OLD.created_at, OLD.updated_at,
      OLD.elevator, OLD.single_double_family, OLD.condo, OLD.townhouses, OLD.penthouse,
      OLD.tax_region, OLD.floor, OLD.discount_type, OLD.discount_date_from, OLD.discount_date_to,
      v_action_id
    );
    RETURN OLD;
  END IF;
  
  RETURN NEW;
END;
$function$
"
"FUNCTION","public.copy_asset_to_history_before_update(p_asset_id bigint)","CREATE OR REPLACE FUNCTION public.copy_asset_to_history_before_update(p_asset_id bigint)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_old_asset jsonb;
BEGIN
  -- Get old asset data
  SELECT to_jsonb(a.*) INTO v_old_asset
  FROM assets a
  WHERE a.asset_id = p_asset_id;
  
  IF v_old_asset IS NOT NULL THEN
    -- Copy to history
    -- Note: history_created_at is set to now() to mark when this record was moved to history
    INSERT INTO assets_history (
      building_number, payer_id, asset_id, measurement_date,
      main_asset_type, asset_size,
      sub_asset_type_1, sub_asset_size_1,
      sub_asset_type_2, sub_asset_size_2,
      sub_asset_type_3, sub_asset_size_3,
      sub_asset_type_4, sub_asset_size_4,
      sub_asset_type_5, sub_asset_size_5,
      sub_asset_type_6, sub_asset_size_6,
      structure_drawing_url, created_at, updated_at,
      elevator, single_double_family, condo, townhouses, penthouse,
      tax_region, floor, discount_type, discount_date_from, discount_date_to,
      history_created_at,
      action_id
    ) VALUES (
      (v_old_asset->>'building_number')::bigint,
      v_old_asset->>'payer_id',
      (v_old_asset->>'asset_id')::bigint,
      v_old_asset->>'measurement_date',
      v_old_asset->>'main_asset_type',
      (v_old_asset->>'asset_size')::numeric,
      v_old_asset->>'sub_asset_type_1',
      (v_old_asset->>'sub_asset_size_1')::numeric,
      v_old_asset->>'sub_asset_type_2',
      (v_old_asset->>'sub_asset_size_2')::numeric,
      v_old_asset->>'sub_asset_type_3',
      (v_old_asset->>'sub_asset_size_3')::numeric,
      v_old_asset->>'sub_asset_type_4',
      (v_old_asset->>'sub_asset_size_4')::numeric,
      v_old_asset->>'sub_asset_type_5',
      (v_old_asset->>'sub_asset_size_5')::numeric,
      v_old_asset->>'sub_asset_type_6',
      (v_old_asset->>'sub_asset_size_6')::numeric,
      v_old_asset->>'structure_drawing_url',
      COALESCE((v_old_asset->>'created_at')::timestamptz, now()),
      COALESCE((v_old_asset->>'updated_at')::timestamptz, now()),
      v_old_asset->>'elevator',
      v_old_asset->>'single_double_family',
      v_old_asset->>'condo',
      v_old_asset->>'townhouses',
      v_old_asset->>'penthouse',
      (v_old_asset->>'tax_region')::integer,
      (v_old_asset->>'floor')::smallint,
      v_old_asset->>'discount_type',
      v_old_asset->>'discount_date_from',
      v_old_asset->>'discount_date_to',
      now(), -- history_created_at: timestamp when this record was moved to history
      NULL -- action_id will be set after audit entry is created
    );
  END IF;
END;
$function$
"
"FUNCTION","public.delete_asset_transactional(p_asset_id bigint, p_user_id text DEFAULT NULL::text, p_description text DEFAULT NULL::text)","CREATE OR REPLACE FUNCTION public.delete_asset_transactional(p_asset_id bigint, p_user_id text DEFAULT NULL::text, p_description text DEFAULT NULL::text)
 RETURNS jsonb
 LANGUAGE plpgsql
AS $function$
DECLARE
  v_building_number INTEGER;
  v_asset_type TEXT;
  v_business_residence TEXT;
  v_before_data JSONB;
  v_action_id BIGINT;
BEGIN
  -- ========================================================================
  -- STEP 1: GET ASSET DATA (for audit and distribution flag logic)
  -- ========================================================================
  SELECT
    building_number,
    main_asset_type,
    row_to_json(assets.*)::JSONB
  INTO
    v_building_number,
    v_asset_type,
    v_before_data
  FROM assets
  WHERE asset_id = p_asset_id;

  IF v_building_number IS NULL THEN
    RAISE EXCEPTION 'Asset not found: %', p_asset_id;
  END IF;

  -- ========================================================================
  -- STEP 2: COPY ASSET TO HISTORY (for audit trail)
  -- ========================================================================
  BEGIN
    PERFORM copy_asset_to_history_before_update(p_asset_id);
  EXCEPTION WHEN OTHERS THEN
    -- Log warning but continue (history copy is not critical)
    RAISE WARNING 'Failed to copy asset to history before deletion: %', SQLERRM;
  END;

  -- ========================================================================
  -- STEP 3: DELETE ASSET
  -- ========================================================================
  DELETE FROM assets WHERE asset_id = p_asset_id;

  -- ========================================================================
  -- STEP 4: UPDATE BUILDING TOTAL AREA
  -- ========================================================================
  PERFORM update_building_total_area(v_building_number);

  -- ========================================================================
  -- STEP 5: SET DISTRIBUTION FLAGS
  -- Asset deletion always requires redistribution
  -- Only set the relevant flag (business OR residence, not both)
  -- ========================================================================

  -- Get asset type's business/residence classification
  SELECT business_residence
  INTO v_business_residence
  FROM asset_types
  WHERE name = v_asset_type;

  -- Set distribution flags based on asset type (using Hebrew values)
  IF v_business_residence = 'עסקים' THEN
    -- Business asset deleted → need business redistribution only
    UPDATE buildings
    SET need_business_distribution = true
    WHERE building_number = v_building_number;

    RAISE NOTICE 'Set need_business_distribution=true for building % (business asset deleted)', v_building_number;

  ELSIF v_business_residence = 'מגורים' THEN
    -- Residence asset deleted → need residence redistribution only
    UPDATE buildings
    SET need_residence_distribution = true
    WHERE building_number = v_building_number;

    RAISE NOTICE 'Set need_residence_distribution=true for building % (residence asset deleted)', v_building_number;

  ELSE
    -- Unknown type → set both flags (safe default)
    -- This should only happen if business_residence is NULL or an unexpected value
    UPDATE buildings
    SET
      need_business_distribution = true,
      need_residence_distribution = true
    WHERE building_number = v_building_number;

    RAISE NOTICE 'Set both distribution flags=true for building % (unknown asset type: %, business_residence: %)', v_building_number, v_asset_type, v_business_residence;
  END IF;

  -- ========================================================================
  -- STEP 6: CREATE AUDIT LOG ENTRY
  -- ========================================================================
  BEGIN
    -- Create audit action record
    INSERT INTO audit_log (
      operation,
      user_id,
      action_type,
      description,
      before_data
    )
    VALUES (
      'DELETE',
      p_user_id,
      'delete_asset',
      COALESCE(p_description, 'Asset deleted'),
      v_before_data
    )
    RETURNING action_id INTO v_action_id;

  EXCEPTION WHEN OTHERS THEN
    -- Log warning but don't fail the transaction
    RAISE WARNING 'Failed to create audit log for asset deletion: %', SQLERRM;
  END;

  -- ========================================================================
  -- RETURN SUCCESS
  -- ========================================================================
  RETURN jsonb_build_object(
    'success', true,
    'asset_id', p_asset_id,
    'building_number', v_building_number,
    'action_id', v_action_id
  );

EXCEPTION
  WHEN OTHERS THEN
    -- Any error causes complete rollback
    RAISE EXCEPTION 'Asset deletion failed: %', SQLERRM;
END;
$function$
"
"FUNCTION","public.get_asset_audit_data(p_asset_id bigint)","CREATE OR REPLACE FUNCTION public.get_asset_audit_data(p_asset_id bigint)
 RETURNS jsonb
 LANGUAGE plpgsql
AS $function$
DECLARE
  v_asset jsonb;
  v_building jsonb;
  v_result jsonb;
BEGIN
  -- Get asset data
  SELECT to_jsonb(a.*) INTO v_asset
  FROM assets a
  WHERE a.asset_id = p_asset_id;
  
  -- Get building data if asset exists
  IF v_asset IS NOT NULL THEN
    SELECT to_jsonb(b.*) INTO v_building
    FROM buildings b
    WHERE b.building_number = (v_asset->>'building_number')::bigint;
  END IF;
  
  -- Combine into result
  v_result := jsonb_build_object(
    'asset', v_asset,
    'building', v_building
  );
  
  RETURN v_result;
END;
$function$
"
"FUNCTION","public.get_assets_with_history(p_building_number bigint)","CREATE OR REPLACE FUNCTION public.get_assets_with_history(p_building_number bigint)
 RETURNS json
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  master_data json;
  details_data json;
BEGIN
  -- Get master records from assets table
  SELECT COALESCE(json_agg(row_to_json(a) ORDER BY a.asset_id), '[]'::json)
  INTO master_data
  FROM (
    SELECT *
    FROM assets
    WHERE building_number = p_building_number
    ORDER BY asset_id
  ) a;
  
  -- Get detail records from assets_history table
  SELECT COALESCE(json_agg(row_to_json(h) ORDER BY h.asset_id, h.history_created_at DESC), '[]'::json)
  INTO details_data
  FROM (
    SELECT *
    FROM assets_history
    WHERE building_number = p_building_number
    ORDER BY asset_id, history_created_at DESC
  ) h;
  
  -- Return combined result
  RETURN json_build_object(
    'master', COALESCE(master_data, '[]'::json),
    'details', COALESCE(details_data, '[]'::json)
  );
END;
$function$
"
"FUNCTION","public.get_building_audit_data(p_building_number bigint)","CREATE OR REPLACE FUNCTION public.get_building_audit_data(p_building_number bigint)
 RETURNS jsonb
 LANGUAGE plpgsql
AS $function$
DECLARE
  v_building jsonb;
  v_assets jsonb;
  v_result jsonb;
BEGIN
  -- Get building data
  SELECT to_jsonb(b.*) INTO v_building
  FROM buildings b
  WHERE b.building_number = p_building_number;
  
  -- Get all assets for this building
  SELECT COALESCE(jsonb_agg(to_jsonb(a.*)), '[]'::jsonb) INTO v_assets
  FROM assets a
  WHERE a.building_number = p_building_number;
  
  -- Combine into result
  v_result := jsonb_build_object(
    'building', v_building,
    'assets', v_assets
  );
  
  RETURN v_result;
END;
$function$
"
"FUNCTION","public.get_change_log(p_table_name text DEFAULT NULL::text, p_record_id text DEFAULT NULL::text, p_user_id bigint DEFAULT NULL::bigint, p_operation text DEFAULT NULL::text, p_limit integer DEFAULT 100)","CREATE OR REPLACE FUNCTION public.get_change_log(p_table_name text DEFAULT NULL::text, p_record_id text DEFAULT NULL::text, p_user_id bigint DEFAULT NULL::bigint, p_operation text DEFAULT NULL::text, p_limit integer DEFAULT 100)
 RETURNS TABLE(log_id bigint, table_name text, operation text, record_id text, user_id bigint, user_name text, user_email text, auth_user_id text, before_data jsonb, after_data jsonb, changed_fields text[], created_at timestamp with time zone)
 LANGUAGE plpgsql
AS $function$
BEGIN
  RETURN QUERY
  SELECT 
    cl.log_id,
    cl.table_name,
    cl.operation,
    cl.record_id,
    cl.user_id,
    u.user_name,
    u.user_email,
    u.auth_user_id,
    cl.before_data,
    cl.after_data,
    cl.changed_fields,
    cl.created_at
  FROM change_log cl
  LEFT JOIN users u ON cl.user_id = u.user_id
  WHERE 
    (p_table_name IS NULL OR cl.table_name = p_table_name)
    AND (p_record_id IS NULL OR cl.record_id = p_record_id)
    AND (p_user_id IS NULL OR cl.user_id = p_user_id)
    AND (p_operation IS NULL OR cl.operation = p_operation)
  ORDER BY cl.created_at DESC
  LIMIT p_limit;
END;
$function$
"
"FUNCTION","public.get_or_create_user_from_auth()","CREATE OR REPLACE FUNCTION public.get_or_create_user_from_auth()
 RETURNS bigint
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_auth_user_id text;
  v_user_email text;
  v_user_name text;
  v_user_id bigint;
BEGIN
  -- Get current auth user from Supabase auth context
  v_auth_user_id := current_setting('request.jwt.claims', true)::json->>'sub';
  
  -- If no auth user, return NULL (will use default user)
  IF v_auth_user_id IS NULL THEN
    RETURN NULL;
  END IF;
  
  -- Try to get user email and name from auth metadata
  v_user_email := current_setting('request.jwt.claims', true)::json->>'email';
  v_user_name := COALESCE(
    current_setting('request.jwt.claims', true)::json->>'email',
    current_setting('request.jwt.claims', true)::json->>'sub',
    'default'
  );
  
  -- Try to find existing user by auth_user_id
  SELECT user_id INTO v_user_id
  FROM users
  WHERE auth_user_id = v_auth_user_id;
  
  -- If user exists, return it
  IF v_user_id IS NOT NULL THEN
    RETURN v_user_id;
  END IF;
  
  -- Create new user
  INSERT INTO users (auth_user_id, user_name, user_email)
  VALUES (v_auth_user_id, v_user_name, v_user_email)
  RETURNING user_id INTO v_user_id;
  
  RETURN v_user_id;
END;
$function$
"
"FUNCTION","public.get_record_change_history(p_table_name text, p_record_id text, p_limit integer DEFAULT 50)","CREATE OR REPLACE FUNCTION public.get_record_change_history(p_table_name text, p_record_id text, p_limit integer DEFAULT 50)
 RETURNS TABLE(log_id bigint, operation text, user_id bigint, user_name text, user_email text, before_data jsonb, after_data jsonb, changed_fields text[], created_at timestamp with time zone)
 LANGUAGE plpgsql
AS $function$
BEGIN
  RETURN QUERY
  SELECT 
    cl.log_id,
    cl.operation,
    cl.user_id,
    u.user_name,
    u.user_email,
    cl.before_data,
    cl.after_data,
    cl.changed_fields,
    cl.created_at
  FROM change_log cl
  LEFT JOIN users u ON cl.user_id = u.user_id
  WHERE cl.table_name = p_table_name
    AND cl.record_id = p_record_id
  ORDER BY cl.created_at DESC
  LIMIT p_limit;
END;
$function$
"
"FUNCTION","public.get_tables_fields_types()","CREATE OR REPLACE FUNCTION public.get_tables_fields_types()
 RETURNS TABLE(table_name text, field_name text, field_type text)
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
    -- Return tables/columns (existing functionality)
    RETURN QUERY
    SELECT 
        c.table_name::text,
        c.column_name::text as field_name,
        CASE 
            WHEN c.character_maximum_length IS NOT NULL 
            THEN c.data_type || '(' || c.character_maximum_length || ')'
            WHEN c.numeric_precision IS NOT NULL AND c.numeric_scale IS NOT NULL
            THEN c.data_type || '(' || c.numeric_precision || ',' || c.numeric_scale || ')'
            WHEN c.numeric_precision IS NOT NULL
            THEN c.data_type || '(' || c.numeric_precision || ')'
            ELSE c.data_type
        END::text as field_type
    FROM information_schema.columns c
    WHERE c.table_schema = 'public'
    ORDER BY c.table_name, c.ordinal_position;
    
    -- Return functions (as rows with table_name='FUNCTION')
    RETURN QUERY
    SELECT 
        'FUNCTION'::text as table_name,
        (n.nspname || '.' || p.proname || '(' || 
         COALESCE(pg_get_function_arguments(p.oid), '') || ')')::text as field_name,
        pg_get_functiondef(p.oid)::text as field_type  -- Full function definition
    FROM pg_proc p
    JOIN pg_namespace n ON p.pronamespace = n.oid
    WHERE n.nspname = 'public'
      AND p.prokind IN ('f', 'p') -- 'f' = function, 'p' = procedure
    ORDER BY p.proname;
    
    -- Return triggers (as rows with table_name='TRIGGER')
    RETURN QUERY
    SELECT 
        'TRIGGER'::text as table_name,
        (n.nspname || '.' || quote_ident(c.relname) || '.' || t.tgname)::text as field_name,
        ('CREATE TRIGGER ' || quote_ident(t.tgname) || 
         CASE 
           WHEN t.tgtype & 2 = 2 THEN ' BEFORE'
           WHEN t.tgtype & 64 = 64 THEN ' INSTEAD OF'
           ELSE ' AFTER'
         END ||
         ' ON ' || quote_ident(n.nspname) || '.' || quote_ident(c.relname) ||
         ' FOR EACH ' || CASE WHEN t.tgtype & 4 = 4 THEN 'ROW' ELSE 'STATEMENT' END ||
         ' EXECUTE FUNCTION ' || quote_ident(COALESCE(pn.nspname, 'public')) || '.' || quote_ident(p.proname) || '()')::text as field_type
    FROM pg_trigger t
    JOIN pg_class c ON t.tgrelid = c.oid
    JOIN pg_namespace n ON c.relnamespace = n.oid
    LEFT JOIN pg_proc p ON t.tgfoid = p.oid
    LEFT JOIN pg_namespace pn ON p.pronamespace = pn.oid
    WHERE n.nspname = 'public'
      AND NOT t.tgisinternal  -- Exclude internal triggers
    ORDER BY c.relname, t.tgname;
END;
$function$
"
"FUNCTION","public.get_user_changes(p_user_name text, p_table_name text DEFAULT NULL::text, p_limit integer DEFAULT 100)","CREATE OR REPLACE FUNCTION public.get_user_changes(p_user_name text, p_table_name text DEFAULT NULL::text, p_limit integer DEFAULT 100)
 RETURNS TABLE(log_id bigint, table_name text, operation text, record_id text, user_id bigint, before_data jsonb, after_data jsonb, changed_fields text[], created_at timestamp with time zone)
 LANGUAGE plpgsql
AS $function$
BEGIN
  RETURN QUERY
  SELECT 
    cl.log_id,
    cl.table_name,
    cl.operation,
    cl.record_id,
    cl.user_id,
    cl.before_data,
    cl.after_data,
    cl.changed_fields,
    cl.created_at
  FROM change_log cl
  INNER JOIN users u ON cl.user_id = u.user_id
  WHERE u.user_name = p_user_name
    AND (p_table_name IS NULL OR cl.table_name = p_table_name)
  ORDER BY cl.created_at DESC
  LIMIT p_limit;
END;
$function$
"
"FUNCTION","public.log_audit_entry(p_action_type audit_action_type, p_entity_type text, p_entity_id text, p_user_id text DEFAULT NULL::text, p_before_data jsonb DEFAULT NULL::jsonb, p_after_data jsonb DEFAULT NULL::jsonb, p_description text DEFAULT NULL::text)","CREATE OR REPLACE FUNCTION public.log_audit_entry(p_action_type audit_action_type, p_entity_type text, p_entity_id text, p_user_id text DEFAULT NULL::text, p_before_data jsonb DEFAULT NULL::jsonb, p_after_data jsonb DEFAULT NULL::jsonb, p_description text DEFAULT NULL::text)
 RETURNS bigint
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_audit_id bigint;
  v_user_id_fk bigint;
  v_default_user_id bigint;
BEGIN
  -- Get or create user
  IF p_user_id IS NOT NULL THEN
    SELECT user_id INTO v_user_id_fk
    FROM users
    WHERE auth_user_id = p_user_id;
    
    IF v_user_id_fk IS NULL THEN
      INSERT INTO users (auth_user_id, user_name, user_email)
      VALUES (p_user_id, p_user_id, NULL)
      ON CONFLICT (auth_user_id) DO UPDATE
      SET updated_at = now()
      RETURNING user_id INTO v_user_id_fk;
    END IF;
  ELSE
    v_user_id_fk := get_or_create_user_from_auth();
  END IF;
  
  -- If still no user, use default
  IF v_user_id_fk IS NULL THEN
    SELECT user_id INTO v_default_user_id
    FROM users
    WHERE user_name = 'default' AND auth_user_id IS NULL
    LIMIT 1;
    v_user_id_fk := v_default_user_id;
  END IF;
  
  INSERT INTO audit (
    user_id,
    action_type,
    entity_type,
    entity_id,
    before_data,
    after_data,
    description
  ) VALUES (
    v_user_id_fk,
    p_action_type,
    p_entity_type,
    p_entity_id,
    p_before_data,
    p_after_data,
    p_description
  )
  RETURNING action_id INTO v_audit_id;
  
  RETURN v_audit_id;
END;
$function$
"
"FUNCTION","public.log_audit_for_asset(p_asset_id bigint, p_operation text, p_user_id text DEFAULT NULL::text, p_action_type audit_action_type DEFAULT 'manual_update'::audit_action_type, p_copy_to_history boolean DEFAULT false, p_description text DEFAULT NULL::text)","CREATE OR REPLACE FUNCTION public.log_audit_for_asset(p_asset_id bigint, p_operation text, p_user_id text DEFAULT NULL::text, p_action_type audit_action_type DEFAULT 'manual_update'::audit_action_type, p_copy_to_history boolean DEFAULT false, p_description text DEFAULT NULL::text)
 RETURNS bigint
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_before_data jsonb;
  v_after_data jsonb;
  v_audit_id bigint;
  v_old_asset jsonb;
  v_building_number bigint;
BEGIN
  IF p_operation = 'DELETE' THEN
    -- Get old asset before deletion (should have been copied to history already)
    SELECT to_jsonb(ah.*) INTO v_old_asset
    FROM assets_history ah
    WHERE ah.asset_id = p_asset_id
      AND ah.action_id IS NULL
    ORDER BY COALESCE(ah.history_created_at, ah.created_at) DESC NULLS LAST
    LIMIT 1;
    
    IF v_old_asset IS NOT NULL THEN
      v_building_number := (v_old_asset->>'building_number')::bigint;
      v_before_data := jsonb_build_object(
        'asset', v_old_asset,
        'building', get_building_audit_data(v_building_number)
      );
    END IF;
    
    v_after_data := jsonb_build_object(
      'asset', NULL,
      'building', get_building_audit_data(v_building_number)
    );
  ELSIF p_operation = 'UPDATE' THEN
    -- For UPDATE, get before data from history if it was copied
    IF p_copy_to_history THEN
      SELECT to_jsonb(ah.*) INTO v_old_asset
      FROM assets_history ah
      WHERE ah.asset_id = p_asset_id
        AND ah.action_id IS NULL
      ORDER BY COALESCE(ah.history_created_at, ah.created_at) DESC NULLS LAST
      LIMIT 1;
      
      IF v_old_asset IS NOT NULL THEN
        v_building_number := (v_old_asset->>'building_number')::bigint;
        v_before_data := jsonb_build_object(
          'asset', v_old_asset,
          'building', get_building_audit_data(v_building_number)
        );
      END IF;
    ELSE
      -- For regular UPDATE, before_data is not available
      -- Get building number from current asset
      SELECT building_number INTO v_building_number
      FROM assets
      WHERE asset_id = p_asset_id;
      
      IF v_building_number IS NOT NULL THEN
        v_before_data := jsonb_build_object(
          'asset', NULL,
          'building', get_building_audit_data(v_building_number)
        );
      END IF;
    END IF;
    
    -- Get after data
    v_after_data := get_asset_audit_data(p_asset_id);
  ELSIF p_operation = 'INSERT' THEN
    -- Get after data
    v_after_data := get_asset_audit_data(p_asset_id);
    
    -- Get building state for before_data (asset didn't exist before)
    SELECT building_number INTO v_building_number
    FROM assets
    WHERE asset_id = p_asset_id;
    
    IF v_building_number IS NOT NULL THEN
      v_before_data := jsonb_build_object(
        'asset', NULL,
        'building', get_building_audit_data(v_building_number)
      );
    END IF;
  END IF;
  
  -- Log audit entry
  SELECT log_audit_entry(
    p_action_type,
    'asset',
    p_asset_id::text,
    p_user_id,
    v_before_data,
    v_after_data,
    p_description
  ) INTO v_audit_id;
  
  -- Update asset's action_id if not DELETE
  IF p_operation != 'DELETE' THEN
    UPDATE assets
    SET action_id = v_audit_id
    WHERE asset_id = p_asset_id;
  END IF;
  
  -- Update history entry's action_id if one exists (for DELETE or UPDATE with copy_to_history)
  IF p_operation = 'DELETE' OR (p_operation = 'UPDATE' AND p_copy_to_history) THEN
    -- Update the most recent history entry without action_id
    -- Use a subquery in WHERE clause to identify the row
    UPDATE assets_history
    SET action_id = v_audit_id
    WHERE asset_id = p_asset_id
      AND action_id IS NULL
      AND (building_number, measurement_date, COALESCE(history_created_at, created_at)) = (
        SELECT building_number, measurement_date, COALESCE(history_created_at, created_at)
        FROM assets_history
        WHERE asset_id = p_asset_id
          AND action_id IS NULL
        ORDER BY COALESCE(history_created_at, created_at) DESC NULLS LAST
        LIMIT 1
      );
  END IF;
  
  RETURN v_audit_id;
END;
$function$
"
"FUNCTION","public.log_audit_for_building(p_building_number bigint, p_operation text, p_user_id text DEFAULT NULL::text, p_action_type audit_action_type DEFAULT 'manual_update'::audit_action_type, p_description text DEFAULT NULL::text)","CREATE OR REPLACE FUNCTION public.log_audit_for_building(p_building_number bigint, p_operation text, p_user_id text DEFAULT NULL::text, p_action_type audit_action_type DEFAULT 'manual_update'::audit_action_type, p_description text DEFAULT NULL::text)
 RETURNS bigint
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_before_data jsonb;
  v_after_data jsonb;
  v_audit_id bigint;
BEGIN
  IF p_operation = 'INSERT' THEN
    v_after_data := get_building_audit_data(p_building_number);
    v_before_data := NULL;
  ELSIF p_operation = 'UPDATE' THEN
    -- Note: This should be called AFTER the update, so v_before_data won't be accurate
    -- The calling code should pass before_data if needed
    v_after_data := get_building_audit_data(p_building_number);
    v_before_data := NULL; -- Will need to be passed in separately if needed
  ELSIF p_operation = 'DELETE' THEN
    v_before_data := NULL; -- Should be passed in before deletion
    v_after_data := NULL;
  END IF;
  
  SELECT log_audit_entry(
    p_action_type,
    'building',
    p_building_number::text,
    p_user_id,
    v_before_data,
    v_after_data,
    p_description
  ) INTO v_audit_id;
  
  -- Update building's action_id if not DELETE
  IF p_operation != 'DELETE' THEN
    UPDATE buildings
    SET action_id = v_audit_id
    WHERE building_number = p_building_number;
  END IF;
  
  RETURN v_audit_id;
END;
$function$
"
